index,Date,StoreID,RegionID,SalesPredicted,SalesReal
157216,2018-02-28,1224,9,4732.077393499445,4662.0
157887,2018-01-01,1225,5,7491.956986262457,7034.0
157888,2018-01-02,1225,5,6713.806790114013,7079.0
157889,2018-01-03,1225,5,7430.0938516416245,2412.0
157891,2018-01-05,1225,5,7558.961967626468,6154.0
157892,2018-01-06,1225,5,6864.523602239333,1974.0
157894,2018-01-08,1225,5,9801.63006912866,11856.0
157896,2018-01-10,1225,5,9026.72905179955,10448.0
157897,2018-01-11,1225,5,8127.339449375041,8363.0
157898,2018-01-12,1225,5,8100.273834074286,6086.0
157899,2018-01-13,1225,5,6328.530661768593,2059.0
157901,2018-01-15,1225,5,8926.658521103687,10523.0
157902,2018-01-16,1225,5,7978.278398103992,9892.0
157903,2018-01-17,1225,5,8136.79860389732,7927.0
157904,2018-01-18,1225,5,8013.216879549388,8345.0
157905,2018-01-19,1225,5,8083.399819071181,7122.0
157906,2018-01-20,1225,5,6741.285050236797,2289.0
157908,2018-01-22,1225,5,7593.367450545761,5556.0
157909,2018-01-23,1225,5,6622.632378658609,5075.0
157910,2018-01-24,1225,5,6678.493405996781,4640.0
157911,2018-01-25,1225,5,6742.228030060809,5473.0
157912,2018-01-26,1225,5,6808.852926253312,4707.0
157913,2018-01-27,1225,5,6725.701860986955,1701.0
157915,2018-01-29,1225,5,8972.231185909426,9846.0
157916,2018-01-30,1225,5,8209.687871547132,8598.0
157917,2018-01-31,1225,5,8064.412154134055,7604.0
157918,2018-02-01,1225,5,6658.258912122297,7466.0
157919,2018-02-02,1225,5,6625.458206656985,7738.0
157920,2018-02-03,1225,5,5246.927626065713,2203.0
157922,2018-02-05,1225,5,7811.0878459176765,9619.0
157923,2018-02-06,1225,5,6815.882577754195,8463.0
157924,2018-02-07,1225,5,6979.766238688739,6857.0
157925,2018-02-08,1225,5,7091.109696710285,7318.0
157926,2018-02-09,1225,5,7390.168170993087,6430.0
157927,2018-02-10,1225,5,5673.7031658881515,1836.0
157929,2018-02-12,1225,5,6117.948058490692,5446.0
157930,2018-02-13,1225,5,5610.756087902953,6418.0
157931,2018-02-14,1225,5,5731.428610984846,5032.0
157932,2018-02-15,1225,5,5788.208859445671,5624.0
157933,2018-02-16,1225,5,5495.582592108638,5755.0
157934,2018-02-17,1225,5,5562.63712775073,2386.0
157936,2018-02-19,1225,5,7866.4825313702195,9857.0
157937,2018-02-20,1225,5,7115.542039473683,9052.0
157938,2018-02-21,1225,5,7167.675018518696,7395.0
157939,2018-02-22,1225,5,6989.285010292446,8004.0
157940,2018-02-23,1225,5,6860.058265837419,6857.0
157941,2018-02-24,1225,5,5477.536741051494,2058.0
157943,2018-02-26,1225,5,5963.994870648993,4636.0
157944,2018-02-27,1225,5,5384.877330221809,5832.0
157945,2018-02-28,1225,5,5480.041799246203,5239.0
158436,2018-01-05,1226,2,5437.271411470083,3977.0
158437,2018-01-06,1226,2,4475.76785907609,2702.0
158439,2018-01-08,1226,2,7388.312752513135,6689.0
158441,2018-01-10,1226,2,6769.49531269906,5622.0
158442,2018-01-11,1226,2,6050.4171170207155,5609.0
158443,2018-01-12,1226,2,5940.716099688962,5067.0
158444,2018-01-13,1226,2,4276.059190792782,2527.0
158446,2018-01-15,1226,2,6983.475459997855,6669.0
158447,2018-01-16,1226,2,5896.583731007479,5696.0
158448,2018-01-17,1226,2,6015.913396598048,4557.0
158449,2018-01-18,1226,2,5916.225533896682,4951.0
158450,2018-01-19,1226,2,5902.85098322895,4728.0
158451,2018-01-20,1226,2,4412.1953591630345,2909.0
158453,2018-01-22,1226,2,5326.264196888469,3625.0
158454,2018-01-23,1226,2,4441.962757976716,2952.0
158455,2018-01-24,1226,2,4463.822530463989,3489.0
158456,2018-01-25,1226,2,4596.593627291318,3890.0
158457,2018-01-26,1226,2,4474.2322636106355,3731.0
158458,2018-01-27,1226,2,4557.362529585163,2997.0
158460,2018-01-29,1226,2,6742.6147254914795,6213.0
158461,2018-01-30,1226,2,5982.054697674006,4986.0
158462,2018-01-31,1226,2,5845.653189739189,5025.0
158463,2018-02-01,1226,2,4485.3368366871955,4477.0
158464,2018-02-02,1226,2,4548.123711918122,5511.0
158465,2018-02-03,1226,2,3096.0073697089456,2882.0
158467,2018-02-05,1226,2,5452.532070878313,6564.0
158468,2018-02-06,1226,2,5014.624918936715,5574.0
158469,2018-02-07,1226,2,5027.638424317507,5161.0
158470,2018-02-08,1226,2,5015.761797071431,5053.0
158471,2018-02-09,1226,2,5111.366129567174,5146.0
158472,2018-02-10,1226,2,3778.834362844861,3052.0
158474,2018-02-12,1226,2,4279.863031253965,4044.0
158475,2018-02-13,1226,2,3322.738477935834,3615.0
158476,2018-02-14,1226,2,3516.6596228852627,3831.0
158477,2018-02-15,1226,2,3579.7861353903313,3720.0
158478,2018-02-16,1226,2,3355.1171792288105,3984.0
158479,2018-02-17,1226,2,3529.8662642899144,3114.0
158481,2018-02-19,1226,2,5703.524992183715,7068.0
158482,2018-02-20,1226,2,5017.664445784414,4708.0
158483,2018-02-21,1226,2,4947.317287684509,5154.0
158484,2018-02-22,1226,2,4810.945540031829,4568.0
158485,2018-02-23,1226,2,4640.297620938934,4601.0
158486,2018-02-24,1226,2,3229.935352582146,2723.0
158488,2018-02-26,1226,2,4007.825073691123,3443.0
158489,2018-02-27,1226,2,3272.2724937258095,3522.0
158490,2018-02-28,1226,2,3325.0479910856093,3411.0
159161,2018-01-01,1227,7,4293.386408385678,3557.0
159162,2018-01-02,1227,7,3471.667865454723,4124.0
159163,2018-01-03,1227,7,4081.8522741003835,1932.0
159165,2018-01-05,1227,7,4236.953841293192,3473.0
159166,2018-01-06,1227,7,3241.838916633528,1771.0
159168,2018-01-08,1227,7,5905.680274555492,5019.0
159169,2018-01-09,1227,7,5251.074542937878,3990.0
159170,2018-01-10,1227,7,5106.375476400678,3495.0
159171,2018-01-11,1227,7,4779.512326369873,2910.0
159172,2018-01-12,1227,7,4690.879604832575,3314.0
159173,2018-01-13,1227,7,3225.6891597402205,2088.0
159175,2018-01-15,1227,7,5738.481772445425,3756.0
159176,2018-01-16,1227,7,4694.543470265202,3999.0
159177,2018-01-17,1227,7,4859.165300977358,2861.0
159178,2018-01-18,1227,7,4695.278109916211,3522.0
159179,2018-01-19,1227,7,4895.495903721112,3475.0
159180,2018-01-20,1227,7,3464.973435302599,2283.0
159182,2018-01-22,1227,7,4358.537969518526,3068.0
159183,2018-01-23,1227,7,3379.333904522363,2505.0
159184,2018-01-24,1227,7,3566.5118195813147,2539.0
159185,2018-01-25,1227,7,3388.397031086648,2596.0
159186,2018-01-26,1227,7,3598.058131490645,2916.0
159187,2018-01-27,1227,7,3415.7453999088816,1629.0
159189,2018-01-29,1227,7,5495.955147273722,3872.0
159190,2018-01-30,1227,7,5083.223990039271,3774.0
159191,2018-01-31,1227,7,4824.505605531759,3794.0
159192,2018-02-01,1227,7,3334.1391221588187,3510.0
159193,2018-02-02,1227,7,3455.483221015786,3855.0
159194,2018-02-03,1227,7,1977.9764050083604,2092.0
159196,2018-02-05,1227,7,4352.351191143423,4212.0
159197,2018-02-06,1227,7,3657.0707042659487,3875.0
159198,2018-02-07,1227,7,3886.4067750777413,3668.0
159199,2018-02-08,1227,7,3868.1713129742557,3353.0
159200,2018-02-09,1227,7,4083.3748651430196,3662.0
159201,2018-02-10,1227,7,2579.272252990475,2143.0
159203,2018-02-12,1227,7,3007.6186648652824,2748.0
159204,2018-02-13,1227,7,2358.104368871923,2598.0
159205,2018-02-14,1227,7,2432.9101583645333,2584.0
159206,2018-02-15,1227,7,2443.6612166763707,2544.0
159207,2018-02-16,1227,7,2341.3362760856708,2810.0
159208,2018-02-17,1227,7,2324.402282859336,2234.0
159210,2018-02-19,1227,7,4616.524165015451,1923.0
159211,2018-02-20,1227,7,3908.4662792157633,4222.0
159212,2018-02-21,1227,7,3960.820706400369,3395.0
159213,2018-02-22,1227,7,3963.967985912598,3120.0
159214,2018-02-23,1227,7,3549.9220521345233,3601.0
159215,2018-02-24,1227,7,2179.453403711126,1875.0
159217,2018-02-26,1227,7,2585.6891495329387,2346.0
159218,2018-02-27,1227,7,2146.5721054870337,3302.0
159219,2018-02-28,1227,7,2260.7852839494835,2687.0
159890,2018-01-01,1228,7,5723.487793441987,4968.0
159891,2018-01-02,1228,7,4901.769250511032,4681.0
159892,2018-01-03,1228,7,5511.953659156693,2843.0
159894,2018-01-05,1228,7,5667.055226349502,4842.0
159895,2018-01-06,1228,7,4671.940301689837,4383.0
159897,2018-01-08,1228,7,7335.781659611802,7633.0
159898,2018-01-09,1228,7,6681.175927994186,5663.0
159899,2018-01-10,1228,7,6536.4768614569875,4197.0
159900,2018-01-11,1228,7,6209.613711426182,5087.0
159901,2018-01-12,1228,7,6120.980989888883,4575.0
159902,2018-01-13,1228,7,4655.7905447965295,4776.0
159904,2018-01-15,1228,7,7168.583157501735,6053.0
159905,2018-01-16,1228,7,6124.644855321511,4884.0
159906,2018-01-17,1228,7,6289.266686033668,4837.0
159907,2018-01-18,1228,7,6125.37949497252,4884.0
159908,2018-01-19,1228,7,6325.597288777421,5106.0
159909,2018-01-20,1228,7,4895.074820358908,4865.0
159911,2018-01-22,1228,7,5788.639354574836,3746.0
159912,2018-01-23,1228,7,4809.435289578672,3143.0
159913,2018-01-24,1228,7,4996.613204637624,3131.0
159914,2018-01-25,1228,7,4818.498416142957,3437.0
159915,2018-01-26,1228,7,5028.159516546954,4087.0
159916,2018-01-27,1228,7,4845.846784965192,4690.0
159918,2018-01-29,1228,7,6926.056532330032,5832.0
159919,2018-01-30,1228,7,6513.325375095581,5225.0
159920,2018-01-31,1228,7,6254.606990588069,4697.0
159921,2018-02-01,1228,7,4764.240507215128,5287.0
159922,2018-02-02,1228,7,4885.584606072095,6311.0
159923,2018-02-03,1228,7,3408.07779006467,5672.0
159925,2018-02-05,1228,7,5782.452576199733,5622.0
159926,2018-02-06,1228,7,5087.172089322257,5482.0
159927,2018-02-07,1228,7,5316.50816013405,4956.0
159928,2018-02-08,1228,7,5298.272698030565,4522.0
159929,2018-02-09,1228,7,5513.476250199329,5431.0
159930,2018-02-10,1228,7,4009.3736380467844,5670.0
159932,2018-02-12,1228,7,4437.720049921591,3153.0
159933,2018-02-13,1228,7,3788.2057539282323,3510.0
159934,2018-02-14,1228,7,3863.0115434208424,3310.0
159935,2018-02-15,1228,7,3873.7626017326797,3480.0
159936,2018-02-16,1228,7,3771.4376611419802,4585.0
159937,2018-02-17,1228,7,3754.5036679156456,5303.0
159939,2018-02-19,1228,7,6046.62555007176,5007.0
159940,2018-02-20,1228,7,5338.567664272072,5650.0
159941,2018-02-21,1228,7,5390.922091456679,5465.0
159942,2018-02-22,1228,7,5394.069370968908,4923.0
159943,2018-02-23,1228,7,4980.023437190832,5343.0
159944,2018-02-24,1228,7,3609.5547887674356,5272.0
159946,2018-02-26,1228,7,4015.790534589248,3389.0
159947,2018-02-27,1228,7,3576.6734905433427,3351.0
159948,2018-02-28,1228,7,3690.8866690057926,3746.0
160619,2018-01-01,1229,9,6068.572434971078,4426.0
160620,2018-01-02,1229,9,5252.832572333169,4686.0
160621,2018-01-03,1229,9,5921.270539968197,2265.0
160623,2018-01-05,1229,9,5982.6835504036435,4058.0
160624,2018-01-06,1229,9,5070.362885303039,3540.0
160626,2018-01-08,1229,9,7644.526789319135,6408.0
160627,2018-01-09,1229,9,6838.147594607875,5182.0
160628,2018-01-10,1229,9,6782.012382961709,4523.0
160629,2018-01-11,1229,9,6125.514674303822,4131.0
160630,2018-01-12,1229,9,6389.688301176393,4839.0
160631,2018-01-13,1229,9,4938.501535034264,3379.0
160633,2018-01-15,1229,9,7404.221389214101,5054.0
160634,2018-01-16,1229,9,6434.829583050832,4800.0
160635,2018-01-17,1229,9,6751.275394016887,4019.0
160636,2018-01-18,1229,9,6327.261684201929,4141.0
160637,2018-01-19,1229,9,6630.6148021108675,4956.0
160638,2018-01-20,1229,9,5329.2893705280185,3578.0
160640,2018-01-22,1229,9,6115.986390460568,3193.0
160641,2018-01-23,1229,9,5124.922563736418,3160.0
160642,2018-01-24,1229,9,5379.631755044487,2921.0
160643,2018-01-25,1229,9,5423.467376351796,3273.0
160644,2018-01-26,1229,9,5529.512743813271,4033.0
160645,2018-01-27,1229,9,5062.148738228869,2979.0
160647,2018-01-29,1229,9,7271.662454809298,5729.0
160648,2018-01-30,1229,9,6782.477153847976,4993.0
160649,2018-01-31,1229,9,6401.6307839707115,4462.0
160650,2018-02-01,1229,9,5109.1614826098485,4529.0
160651,2018-02-02,1229,9,5151.779996771638,5406.0
160652,2018-02-03,1229,9,3749.097988776088,4880.0
160654,2018-02-05,1229,9,6090.127392424692,5493.0
160655,2018-02-06,1229,9,5380.37781450996,5235.0
160656,2018-02-07,1229,9,5453.081911202886,4344.0
160657,2018-02-08,1229,9,5555.226478407457,4474.0
160658,2018-02-09,1229,9,5907.454145004702,4498.0
160659,2018-02-10,1229,9,4297.169630186022,3767.0
160661,2018-02-12,1229,9,4884.7752962069735,3662.0
160662,2018-02-13,1229,9,4169.097028152196,3470.0
160663,2018-02-14,1229,9,4089.72711449954,3581.0
160664,2018-02-15,1229,9,4105.888291988869,3181.0
160665,2018-02-16,1229,9,4000.8058010193818,3837.0
160666,2018-02-17,1229,9,3892.989539236157,3754.0
160668,2018-02-19,1229,9,6445.620446804133,4702.0
160669,2018-02-20,1229,9,5503.016378137047,4857.0
160670,2018-02-21,1229,9,5671.325913872701,4426.0
160671,2018-02-22,1229,9,5606.910712414747,4115.0
160672,2018-02-23,1229,9,5252.934575927786,4773.0
160673,2018-02-24,1229,9,3933.4651046253175,3637.0
160675,2018-02-26,1229,9,4240.191990062078,3087.0
160676,2018-02-27,1229,9,3895.0202843803695,3019.0
160677,2018-02-28,1229,9,3957.3522638957916,3534.0
161348,2018-01-01,1230,0,3363.6414011619186,2332.0
161349,2018-01-02,1230,0,2639.363791215592,2386.0
161350,2018-01-03,1230,0,2999.1685880264204,874.0
161352,2018-01-05,1230,0,3202.100192563512,1863.0
161353,2018-01-06,1230,0,2443.628866275319,945.0
161355,2018-01-08,1230,0,4767.821506413622,2552.0
161356,2018-01-09,1230,0,3928.378214931206,2998.0
161357,2018-01-10,1230,0,3880.076319621472,2257.0
161358,2018-01-11,1230,0,3829.124265688998,2400.0
161359,2018-01-12,1230,0,3802.786658424512,2697.0
161360,2018-01-13,1230,0,2140.9544042031016,810.0
161362,2018-01-15,1230,0,4761.241891435486,2210.0
161363,2018-01-16,1230,0,3818.6153176725293,2553.0
161364,2018-01-17,1230,0,3906.801843028955,2503.0
161365,2018-01-18,1230,0,3801.844933330897,2260.0
161366,2018-01-19,1230,0,3930.216529574154,2545.0
161367,2018-01-20,1230,0,2473.974601158803,941.0
161369,2018-01-22,1230,0,3307.9880346857335,1730.0
161370,2018-01-23,1230,0,2371.1413048654686,1476.0
161371,2018-01-24,1230,0,2451.3491041818456,1605.0
161372,2018-01-25,1230,0,2354.601984179849,1322.0
161373,2018-01-26,1230,0,2467.189106499894,1841.0
161374,2018-01-27,1230,0,2653.2724733202813,1026.0
161376,2018-01-29,1230,0,4572.319919324055,2916.0
161377,2018-01-30,1230,0,3796.3265728150454,2031.0
161378,2018-01-31,1230,0,3871.3971016318624,2221.0
161379,2018-02-01,1230,0,2533.5670116462206,2073.0
161380,2018-02-02,1230,0,2438.3656253336117,2761.0
161381,2018-02-03,1230,0,1056.5464048763042,932.0
161383,2018-02-05,1230,0,3382.9278921144646,3399.0
161384,2018-02-06,1230,0,2663.4930484250954,2432.0
161385,2018-02-07,1230,0,2776.1962816225173,2331.0
161386,2018-02-08,1230,0,2818.3156163337408,2147.0
161387,2018-02-09,1230,0,2926.2069244550003,2551.0
161388,2018-02-10,1230,0,1496.40805230175,809.0
161390,2018-02-12,1230,0,1924.210315334913,1400.0
161391,2018-02-13,1230,0,1381.1916077763863,1712.0
161392,2018-02-14,1230,0,1440.9741268319922,1897.0
161393,2018-02-15,1230,0,1444.348528699149,1880.0
161394,2018-02-16,1230,0,1323.4346502294597,2222.0
161395,2018-02-17,1230,0,1425.066240210147,808.0
161397,2018-02-19,1230,0,3611.794871300649,3230.0
161398,2018-02-20,1230,0,2757.8553531469506,1726.0
161399,2018-02-21,1230,0,2957.9174418373286,2111.0
161400,2018-02-22,1230,0,2758.031497916066,2297.0
161401,2018-02-23,1230,0,2604.374555915781,2378.0
161402,2018-02-24,1230,0,1138.4989183581488,841.0
161404,2018-02-26,1230,0,1823.6516996260618,1651.0
161405,2018-02-27,1230,0,1179.999392698242,1560.0
161406,2018-02-28,1230,0,1308.141594238105,1640.0
162077,2018-01-01,1231,6,6042.836942731206,4768.0
162078,2018-01-02,1231,6,5169.126718217096,4910.0
162079,2018-01-03,1231,6,5827.4519985929055,2982.0
162081,2018-01-05,1231,6,6036.694634810984,5424.0
162082,2018-01-06,1231,6,4902.094630032625,4871.0
162084,2018-01-08,1231,6,8081.311381528231,8739.0
162086,2018-01-10,1231,6,7467.774306667685,6376.0
162087,2018-01-11,1231,6,6593.200321691884,5212.0
162088,2018-01-12,1231,6,6503.116401156973,5433.0
162089,2018-01-13,1231,6,4968.759615771971,5699.0
162091,2018-01-15,1231,6,7547.4172116117325,6230.0
162092,2018-01-16,1231,6,6453.8488068196875,4956.0
162093,2018-01-17,1231,6,6365.7255467060895,4595.0
162094,2018-01-18,1231,6,6492.864542539088,5129.0
162095,2018-01-19,1231,6,6552.173322708773,5559.0
162096,2018-01-20,1231,6,5118.202539403319,5913.0
162098,2018-01-22,1231,6,5720.839170854997,3973.0
162099,2018-01-23,1231,6,5001.370578464645,3882.0
162100,2018-01-24,1231,6,5195.587172952441,3167.0
162101,2018-01-25,1231,6,4990.905147433518,3587.0
162102,2018-01-26,1231,6,5089.531928297172,4571.0
162103,2018-01-27,1231,6,5243.40831229593,5358.0
162105,2018-01-29,1231,6,7323.12789671612,5757.0
162106,2018-01-30,1231,6,6594.841716913797,5139.0
162107,2018-01-31,1231,6,6386.584164034712,5385.0
162108,2018-02-01,1231,6,5229.336257007466,5177.0
162109,2018-02-02,1231,6,5099.0398963733705,6098.0
162110,2018-02-03,1231,6,3704.7311806889393,6047.0
162112,2018-02-05,1231,6,5974.583694146557,6571.0
162113,2018-02-06,1231,6,5545.909135491593,5046.0
162114,2018-02-07,1231,6,5392.364475611367,5517.0
162115,2018-02-08,1231,6,5524.79052028805,4832.0
162116,2018-02-09,1231,6,5747.868495564058,5949.0
162117,2018-02-10,1231,6,4332.445206418195,5370.0
162119,2018-02-12,1231,6,4820.08394623166,4114.0
162120,2018-02-13,1231,6,3917.0650032398576,4190.0
162121,2018-02-14,1231,6,3974.703039462575,3956.0
162122,2018-02-15,1231,6,3960.460928507688,4583.0
162123,2018-02-16,1231,6,3873.6688817118243,5038.0
162124,2018-02-17,1231,6,3805.048428943357,5610.0
162126,2018-02-19,1231,6,6274.391106270161,6459.0
162127,2018-02-20,1231,6,5615.376309149984,4912.0
162128,2018-02-21,1231,6,5558.190044227635,4998.0
162129,2018-02-22,1231,6,5552.353358599641,4324.0
162130,2018-02-23,1231,6,5179.004778472163,4797.0
162131,2018-02-24,1231,6,3908.4102872787116,5066.0
162133,2018-02-26,1231,6,4550.478710746107,3732.0
162134,2018-02-27,1231,6,3861.615269696538,3865.0
162135,2018-02-28,1231,6,4024.2262639720466,3870.0
162806,2018-01-01,1232,10,6243.288707854394,6859.0
162807,2018-01-02,1232,10,5388.31306025099,7015.0
162808,2018-01-03,1232,10,6010.736569809595,3719.0
162810,2018-01-05,1232,10,5917.030896961554,5863.0
162811,2018-01-06,1232,10,5281.945180067957,5788.0
162813,2018-01-08,1232,10,7839.003416147249,6964.0
162814,2018-01-09,1232,10,7054.828056486954,5316.0
162815,2018-01-10,1232,10,6966.80445740576,4405.0
162816,2018-01-11,1232,10,6735.264547121418,5045.0
162817,2018-01-12,1232,10,6670.306460145463,5508.0
162818,2018-01-13,1232,10,4980.053446872243,6779.0
162820,2018-01-15,1232,10,7535.945461922751,5764.0
162821,2018-01-16,1232,10,6536.194225253204,4817.0
162822,2018-01-17,1232,10,6652.385747220765,5164.0
162823,2018-01-18,1232,10,6508.951281409338,4984.0
162824,2018-01-19,1232,10,6863.189782107297,6691.0
162825,2018-01-20,1232,10,5528.137816147142,6310.0
162827,2018-01-22,1232,10,6152.232022416738,3618.0
162828,2018-01-23,1232,10,5341.48817693566,3281.0
162829,2018-01-24,1232,10,5595.477430068644,3781.0
162830,2018-01-25,1232,10,5558.447832079124,3466.0
162831,2018-01-26,1232,10,5712.639137778007,4724.0
162832,2018-01-27,1232,10,5402.687096103215,5806.0
162834,2018-01-29,1232,10,7514.431244677994,5080.0
162835,2018-01-30,1232,10,6981.001978255557,5248.0
162836,2018-01-31,1232,10,6554.399828522254,4774.0
162837,2018-02-01,1232,10,5440.26045170342,5703.0
162838,2018-02-02,1232,10,5438.623887541162,6976.0
162839,2018-02-03,1232,10,4203.919407976957,7263.0
162841,2018-02-05,1232,10,6334.214931692102,5610.0
162842,2018-02-06,1232,10,5640.688655112794,5129.0
162843,2018-02-07,1232,10,5769.195553611304,4795.0
162844,2018-02-08,1232,10,5720.351061159984,4414.0
162845,2018-02-09,1232,10,6074.866934517722,6346.0
162846,2018-02-10,1232,10,4302.429845372362,6914.0
162848,2018-02-12,1232,10,5042.463286994274,4176.0
162849,2018-02-13,1232,10,4302.344449791743,3903.0
162850,2018-02-14,1232,10,4233.819047508427,3613.0
162851,2018-02-15,1232,10,4405.575107084821,4455.0
162852,2018-02-16,1232,10,4356.26673384753,5796.0
162853,2018-02-17,1232,10,4198.812053362582,6236.0
162855,2018-02-19,1232,10,6657.899657284227,5933.0
162856,2018-02-20,1232,10,5812.14839299929,5297.0
162857,2018-02-21,1232,10,5857.087331122754,4950.0
162858,2018-02-22,1232,10,5767.571922957048,5244.0
162859,2018-02-23,1232,10,5587.564751036276,5923.0
162860,2018-02-24,1232,10,4069.9380654961838,6543.0
162862,2018-02-26,1232,10,4716.559588933305,4331.0
162863,2018-02-27,1232,10,4109.468252401672,3383.0
162864,2018-02-28,1232,10,4196.996731178938,3665.0
163535,2018-01-01,1233,9,4291.968923062266,4281.0
163536,2018-01-02,1233,9,3476.229060424358,4050.0
163537,2018-01-03,1233,9,4144.667028059386,2642.0
163539,2018-01-05,1233,9,4206.0800384948325,3539.0
163540,2018-01-06,1233,9,3293.7593733942285,3029.0
163542,2018-01-08,1233,9,5867.923277410325,3269.0
163543,2018-01-09,1233,9,5061.544082699065,2727.0
163544,2018-01-10,1233,9,5005.408871052899,2785.0
163545,2018-01-11,1233,9,4348.91116239501,2953.0
163546,2018-01-12,1233,9,4613.084789267582,3912.0
163547,2018-01-13,1233,9,3161.8980231254536,3578.0
163549,2018-01-15,1233,9,5627.617877305291,3718.0
163550,2018-01-16,1233,9,4658.226071142021,3382.0
163551,2018-01-17,1233,9,4974.671882108076,2928.0
163552,2018-01-18,1233,9,4550.658172293119,3199.0
163553,2018-01-19,1233,9,4854.011290202057,3594.0
163554,2018-01-20,1233,9,3552.685858619208,3456.0
163556,2018-01-22,1233,9,4339.382878551757,2190.0
163557,2018-01-23,1233,9,3348.319051827608,2855.0
163558,2018-01-24,1233,9,3603.028243135677,2291.0
163559,2018-01-25,1233,9,3646.8638644429857,2542.0
163560,2018-01-26,1233,9,3752.9092319044603,2982.0
163561,2018-01-27,1233,9,3285.5452263200586,2470.0
163563,2018-01-29,1233,9,5495.058942900488,3968.0
163564,2018-01-30,1233,9,5005.873641939166,3591.0
163565,2018-01-31,1233,9,4625.0272720619005,3276.0
163566,2018-02-01,1233,9,3332.5579707010384,3257.0
163567,2018-02-02,1233,9,3375.1764848628272,4470.0
163568,2018-02-03,1233,9,1972.4944768672776,3866.0
163570,2018-02-05,1233,9,4313.523880515881,3566.0
163571,2018-02-06,1233,9,3603.7743026011494,3017.0
163572,2018-02-07,1233,9,3676.478399294075,3361.0
163573,2018-02-08,1233,9,3778.622966498646,3258.0
163574,2018-02-09,1233,9,4130.850633095891,3624.0
163575,2018-02-10,1233,9,2520.566118277212,3648.0
163577,2018-02-12,1233,9,3108.1717842981634,3101.0
163578,2018-02-13,1233,9,2392.4935162433853,2440.0
163579,2018-02-14,1233,9,2313.12360259073,2629.0
163580,2018-02-15,1233,9,2329.284780080059,2255.0
163581,2018-02-16,1233,9,2224.2022891105717,3428.0
163582,2018-02-17,1233,9,2116.3860273273463,3331.0
163585,2018-02-20,1233,9,4495.1778265226,4237.0
163586,2018-02-21,1233,9,3894.7224019638907,3228.0
163587,2018-02-22,1233,9,3830.3072005059357,3597.0
163588,2018-02-23,1233,9,3476.3310640189757,3867.0
163589,2018-02-24,1233,9,2156.8615927165065,3856.0
163591,2018-02-26,1233,9,2463.588478153268,2489.0
163592,2018-02-27,1233,9,2118.416772471559,2515.0
163593,2018-02-28,1233,9,2180.7487519869815,2791.0
164264,2018-01-01,1234,9,6022.023548978222,5292.0
164265,2018-01-02,1234,9,5206.283686340313,5058.0
164266,2018-01-03,1234,9,5874.721653975341,2494.0
164268,2018-01-05,1234,9,5936.134664410787,4376.0
164269,2018-01-06,1234,9,5023.813999310183,3049.0
164271,2018-01-08,1234,9,7597.977903326279,8517.0
164272,2018-01-09,1234,9,6791.59870861502,7126.0
164273,2018-01-10,1234,9,6735.463496968853,5970.0
164274,2018-01-11,1234,9,6078.965788310965,5084.0
164275,2018-01-12,1234,9,6343.139415183537,6072.0
164276,2018-01-13,1234,9,4891.952649041408,3041.0
164278,2018-01-15,1234,9,7357.672503221245,7305.0
164279,2018-01-16,1234,9,6388.280697057976,6113.0
164280,2018-01-17,1234,9,6704.726508024031,5528.0
164281,2018-01-18,1234,9,6280.712798209073,5351.0
164282,2018-01-19,1234,9,6584.065916118012,5197.0
164283,2018-01-20,1234,9,5282.740484535163,3483.0
164285,2018-01-22,1234,9,6069.437504467713,4451.0
164286,2018-01-23,1234,9,5078.373677743562,4319.0
164287,2018-01-24,1234,9,5333.082869051632,4224.0
164288,2018-01-25,1234,9,5376.91849035894,4447.0
164289,2018-01-26,1234,9,5482.963857820416,4036.0
164290,2018-01-27,1234,9,5015.599852236013,2268.0
164292,2018-01-29,1234,9,7225.113568816441,7167.0
164293,2018-01-30,1234,9,6735.928267855121,6384.0
164294,2018-01-31,1234,9,6355.081897977855,5749.0
164295,2018-02-01,1234,9,5062.612596616993,5526.0
164296,2018-02-02,1234,9,5105.231110778782,5470.0
164297,2018-02-03,1234,9,3702.5491027832322,3431.0
164299,2018-02-05,1234,9,6043.578506431835,8032.0
164300,2018-02-06,1234,9,5333.828928517104,7102.0
164301,2018-02-07,1234,9,5406.53302521003,6385.0
164302,2018-02-08,1234,9,5508.6775924146,6083.0
164303,2018-02-09,1234,9,5860.905259011845,5729.0
164304,2018-02-10,1234,9,4250.6207441931665,3112.0
164306,2018-02-12,1234,9,4838.226410214118,4515.0
164307,2018-02-13,1234,9,4122.54814215934,4515.0
164308,2018-02-14,1234,9,4043.1782285066847,4332.0
164309,2018-02-15,1234,9,4059.3394059960137,4244.0
164310,2018-02-16,1234,9,3954.2569150265263,4793.0
164311,2018-02-17,1234,9,3846.4406532433013,4059.0
164313,2018-02-19,1234,9,6399.071560811277,6968.0
164314,2018-02-20,1234,9,5456.46749214419,6198.0
164315,2018-02-21,1234,9,5624.777027879845,5748.0
164316,2018-02-22,1234,9,5560.36182642189,6252.0
164317,2018-02-23,1234,9,5206.38568993493,5435.0
164318,2018-02-24,1234,9,3886.9162186324616,3489.0
164320,2018-02-26,1234,9,4193.643104069222,4421.0
164321,2018-02-27,1234,9,3848.471398387514,4260.0
164322,2018-02-28,1234,9,3910.803377902936,4400.0
164993,2018-01-01,1235,3,4118.365740387397,3734.0
